@relation 'citation'
@attribute id integer
@attribute 2000 integer
@attribute 2001 integer
@attribute 2002 integer
@attribute 2003 integer
@attribute 2004 integer
@attribute 2005 integer
@attribute 2006 integer
@attribute 2007 integer
@attribute 2008 integer
@attribute 2009 integer
@attribute sum integer
@data
1422769,5,4,4,0,7,11,11,14,13,11,80
754590,5,5,6,14,22,20,32,35,43,49,231
3157577,28,43,47,70,92,100,99,106,77,50,712
259513,8,3,5,7,12,9,6,8,15,12,85
284093,5,9,10,14,12,20,17,17,9,15,128
259525,6,3,2,15,12,14,12,8,6,6,84
1636599,0,6,5,14,15,19,13,15,18,9,114
267724,5,3,10,9,6,16,19,8,10,6,92
2091256,2,4,3,6,11,9,28,21,40,37,161
841170,15,18,12,7,19,6,12,15,8,9,121
259543,12,16,34,27,11,18,13,20,12,9,172
169434,5,9,15,10,13,12,9,8,8,9,98
175695,46,36,72,49,83,102,97,114,111,111,821
841180,1,2,5,9,15,10,12,14,16,17,101
1684959,3,9,14,10,21,15,20,11,11,7,121
1455586,3,4,4,9,13,12,12,21,6,18,102
218595,8,7,5,12,17,13,22,14,17,18,133
1455589,9,9,12,15,19,10,8,10,7,11,110
267750,15,26,22,21,25,22,16,17,8,17,189
579052,5,12,5,12,12,5,5,11,11,10,88
120304,3,10,18,28,30,40,29,52,34,52,296
267763,6,7,10,9,17,8,6,14,9,5,91
308725,5,8,12,14,17,11,14,15,10,9,115
390647,0,4,11,5,16,15,12,15,2,6,86
1603066,10,11,7,16,10,17,25,7,6,11,120
1603069,17,6,8,8,5,9,0,0,1,3,57
374270,30,52,45,44,46,22,46,37,29,12,363
185856,0,6,12,9,11,11,7,13,6,6,81
1291781,6,20,30,29,38,30,31,21,20,16,241
1455623,23,33,37,47,42,27,29,24,22,21,305
2373130,7,9,11,7,6,14,13,4,12,11,94
1267211,6,11,19,16,22,20,17,17,19,21,168
2389519,3,6,3,6,7,10,9,7,5,15,71
253528,10,10,9,15,8,23,8,15,15,15,128
226838,10,16,20,19,19,15,22,8,11,2,142
198916,12,9,6,7,4,5,10,5,7,4,69
365487,17,23,31,39,37,31,24,9,15,16,242
235039,6,8,14,15,13,17,13,8,6,4,104
1455648,6,11,10,19,18,28,34,45,49,44,264
250800,13,26,37,44,44,57,42,27,40,37,367
808482,5,7,9,6,11,12,8,15,13,18,104
243238,2,2,8,8,9,8,14,20,18,14,103
238513,7,4,6,7,8,9,18,14,12,7,92
169512,23,24,30,35,44,34,24,30,19,14,277
267819,7,13,14,20,12,11,11,10,6,11,115
1291821,15,31,20,25,22,19,4,13,10,10,169
2135604,0,2,4,0,11,16,26,27,26,41,153
235064,10,15,17,29,36,35,50,53,50,52,347
285247,2,4,6,8,11,15,11,16,18,23,114
305418,10,19,12,20,16,12,27,20,30,12,178
1455682,4,6,10,19,14,28,35,53,65,48,282
218691,10,7,12,20,16,3,5,4,6,0,83
284228,9,12,22,9,9,10,11,11,7,1,101
841285,3,5,9,17,22,23,34,17,30,20,180
681335,0,1,14,12,13,6,6,9,8,6,75
2004556,9,6,12,10,10,10,7,10,4,11,89
800338,5,27,20,27,21,22,25,10,11,17,185
1406549,9,9,21,19,13,16,10,14,16,25,152
169559,4,5,8,7,8,8,7,7,6,7,67
39253594,8,16,10,35,35,33,26,21,22,23,229
743004,14,12,16,8,8,10,7,8,7,6,96
1455710,8,14,8,12,7,8,5,10,6,10,88
1455718,2,8,7,16,14,26,30,43,41,44,231
267879,1,3,1,8,14,22,25,46,53,57,230
841320,4,4,7,17,16,29,19,35,33,26,190
1586794,4,11,16,14,13,6,9,7,8,5,93
1357420,0,5,10,11,12,10,15,3,13,19,98
800368,3,10,24,33,46,42,51,67,49,32,357
1586803,10,11,22,18,28,33,21,32,25,27,227
374388,20,28,23,29,48,59,70,66,48,32,423
2381429,7,17,11,13,8,14,11,9,5,13,108
112250,11,19,34,42,48,40,27,25,24,21,291
1349244,14,13,30,38,28,22,34,35,32,24,270
497279,6,18,18,23,23,16,25,21,25,23,198
1177216,9,5,14,10,22,18,16,22,11,19,146
800386,3,8,7,14,11,11,4,9,5,7,79
3397251,4,6,13,17,16,14,16,16,19,9,130
415365,6,8,6,7,10,5,10,7,6,13,78
369601,22,14,5,8,7,7,9,4,1,7,84
161417,4,10,31,22,35,33,43,41,51,38,308
160706,1,4,17,6,2,8,11,11,12,8,80
153231,11,20,19,31,36,43,33,26,18,15,252
1455760,0,1,5,3,10,16,18,18,18,22,111
1734290,5,3,7,8,13,17,17,23,18,34,145
609902,8,20,12,8,9,6,3,3,5,4,78
1250976,0,7,6,15,22,15,9,12,16,7,109
79521,6,4,11,9,14,12,9,22,13,14,114
358055,4,2,5,15,10,8,11,8,13,18,94
734889,1,3,8,17,6,21,14,10,11,9,100
12684915,11,11,4,5,7,7,8,7,10,13,83
145076,18,34,24,16,11,9,2,6,0,7,127
858640,1,4,5,14,8,9,7,7,6,7,68
1447623,15,17,29,33,33,20,23,20,14,23,227
1447628,10,10,12,17,11,16,34,27,26,21,184
252194,5,7,4,5,2,4,8,14,8,10,67
290435,4,5,11,11,18,16,6,19,14,13,117
284375,1,2,4,4,8,10,9,10,8,8,64
251608,46,41,32,28,14,13,11,4,1,3,193
3962585,3,7,8,9,8,8,9,6,14,11,83
399072,5,8,14,28,26,41,39,34,44,37,276
299984,2,5,12,11,14,14,22,35,22,30,167
227045,16,35,62,73,73,82,68,60,43,47,559
1447657,62,102,197,252,352,359,397,373,451,365,2910
161518,5,7,6,13,7,11,13,9,6,8,85
170280,14,17,9,22,9,12,12,6,4,11,116
263123,3,7,17,26,26,29,29,27,30,47,241
276777,10,24,22,20,33,16,17,29,15,36,222
1447672,8,14,12,17,21,21,54,58,61,49,315
1308409,2,11,10,11,4,9,13,9,6,5,80
176686,5,25,19,26,31,30,46,37,21,33,273
1038083,32,51,57,58,56,51,51,39,37,34,466
2070280,3,8,6,14,12,16,23,6,11,22,121
358153,8,19,13,11,14,8,6,6,5,3,93
1586963,9,14,11,11,19,12,14,7,6,7,110
1038100,3,4,6,13,3,10,9,14,10,12,84
1357589,8,21,26,35,40,23,16,24,14,17,224
1447702,2,3,18,41,57,72,75,88,103,106,565
4773663,1,6,4,7,12,19,22,20,18,28,137
791515,7,6,6,9,15,14,16,19,14,17,123
235304,11,29,16,17,18,8,10,10,11,5,135
841515,5,11,9,9,12,11,8,2,2,4,73
259886,6,4,4,7,12,13,13,9,12,7,87
112433,4,2,6,10,13,15,20,23,21,25,139
1586996,3,7,6,8,15,18,31,37,50,50,225
448310,17,12,9,16,7,11,8,4,1,2,87
11841161,2,1,1,9,5,23,21,15,16,16,109
1324856,4,7,7,9,6,10,14,13,14,15,99
104250,8,18,14,10,8,8,3,9,12,9,99
775996,3,7,2,6,5,7,4,9,12,10,65
120638,4,7,7,9,15,10,13,6,7,6,84
415563,16,22,24,31,39,40,43,43,42,24,324
186189,3,3,5,7,5,4,14,19,7,8,75
653134,24,40,35,58,49,38,25,29,29,22,349
178003,13,24,28,26,38,27,27,22,13,12,230
120660,9,12,13,14,18,19,18,24,27,10,164
3774298,110,162,259,304,344,304,307,271,309,247,2617
258524,4,9,12,9,12,14,13,9,13,12,107
792413,0,1,1,5,11,17,21,31,30,35,152
800614,3,2,6,8,7,7,12,7,12,10,74
653162,8,39,39,43,65,60,49,56,43,49,451
4088807,6,5,1,4,7,5,16,12,5,4,65
653168,13,29,55,80,112,130,109,130,108,138,904
333683,2,14,17,11,16,27,11,5,15,24,142
1259384,11,30,44,43,43,45,41,48,32,27,364
546681,24,27,14,16,16,22,12,11,11,6,159
1341307,15,24,23,41,39,40,38,38,55,33,346
808831,2,2,5,9,8,3,18,20,20,21,108
751492,4,11,14,13,17,9,11,8,13,7,107
1681359,4,16,12,25,46,40,38,36,12,10,239
167575,8,9,8,9,7,3,13,10,10,8,85
259980,8,14,10,14,10,13,8,5,1,7,90
841614,5,8,18,23,25,27,38,29,24,16,213
2062226,2,2,3,11,11,12,13,10,10,12,86
79765,11,25,37,29,24,21,21,18,10,11,207
554905,3,8,16,8,17,11,11,7,6,2,89
374682,10,21,34,21,21,13,16,5,15,8,164
210844,3,8,8,18,13,25,21,22,11,11,140
1681360,19,19,28,24,32,28,33,29,32,24,268
276391,0,4,11,11,10,17,9,9,4,7,82
260018,4,5,8,11,15,23,18,25,18,37,164
1447859,17,16,31,25,27,22,27,28,29,22,244
2144183,5,4,3,8,8,12,10,13,13,10,86
300985,15,11,15,12,11,3,5,3,4,5,84
2701242,3,7,11,12,18,11,18,20,8,10,118
158416,7,7,7,13,18,20,25,31,19,24,171
615413,3,4,8,16,8,18,6,7,10,10,90
751554,9,11,16,13,17,10,11,14,12,14,127
1177540,1,14,9,11,14,10,16,10,10,19,114
300999,7,11,9,14,27,33,13,20,20,15,169
161737,11,9,12,13,28,24,18,12,20,17,164
464842,11,9,13,8,12,8,0,6,6,9,82
554957,4,4,7,19,12,7,19,1,4,2,79
1923026,14,16,39,43,54,58,51,54,49,47,425
1660888,10,8,4,5,9,9,7,17,21,26,116
112601,6,3,7,11,13,9,5,6,14,11,85
464859,10,6,8,4,9,10,16,7,9,4,83
1314469,30,46,58,48,51,55,51,74,55,61,529
145744,3,10,7,17,14,21,15,10,19,15,131
751590,12,19,16,17,19,27,12,13,19,10,164
335179,6,13,9,6,10,21,11,6,5,6,93
276463,5,11,13,18,15,15,14,11,6,13,121
841712,24,53,82,156,211,159,142,120,90,78,1115
55295,10,19,21,36,38,57,64,70,58,63,436
1447942,8,18,19,24,16,18,22,22,15,20,182
768011,7,13,11,18,6,16,9,10,18,9,117
743437,13,22,19,13,23,13,14,20,15,4,156
235538,11,8,6,6,8,10,7,6,7,8,77
800787,8,6,12,18,16,12,14,16,7,8,117
1972252,15,20,44,30,31,29,32,28,30,26,285
178207,9,9,23,16,16,17,19,13,9,12,143
2095137,5,8,9,8,16,14,10,8,10,5,93
137261,8,18,19,9,10,4,6,5,4,3,86
46889009,4,1,7,8,4,15,13,15,15,16,98
2005044,11,7,6,11,12,17,15,27,31,26,163
759871,13,7,7,11,10,14,6,4,4,6,82
849984,5,9,10,10,16,9,7,8,10,4,88
1037323,28,40,48,56,46,55,43,51,50,27,444
1366086,2,8,11,13,21,11,12,15,12,10,115
809033,5,13,7,15,17,18,27,22,30,23,177
22609,10,53,93,153,188,249,314,396,436,421,2313
1603666,8,3,8,4,4,7,11,9,4,6,64
158052,8,9,18,18,20,25,14,24,29,36,201
2144348,0,0,7,17,12,13,17,25,20,33,144
276581,1,7,7,10,11,8,10,6,6,6,72
800877,7,10,12,8,24,13,17,13,13,11,128
407665,11,8,9,16,15,12,15,11,6,10,113
448627,4,7,14,11,12,13,11,9,7,0,88
1374329,8,12,8,12,8,15,7,6,11,11,98
2365563,7,30,33,52,61,49,33,38,32,25,360
178303,5,9,10,19,13,11,15,17,21,13,133
1177538,10,14,11,11,17,25,15,26,14,15,158
351936,5,9,9,11,13,9,4,10,5,6,81
743556,4,3,9,3,11,8,6,9,8,7,68
227470,2,3,7,11,11,23,28,18,8,15,126
514413,7,6,8,7,6,7,11,13,12,6,83
735376,3,7,5,11,8,10,4,2,8,11,69
712388,5,3,8,8,6,4,6,8,16,7,71
2496668,1,5,2,5,8,9,10,9,10,8,67
333983,4,15,12,9,14,21,17,16,14,23,145
374949,12,25,22,13,15,10,11,10,6,4,128
765365,8,33,48,65,58,61,55,48,50,49,475
268461,7,15,22,22,16,22,10,14,8,5,141
514222,4,6,12,13,5,13,14,17,16,12,112
448691,3,7,10,10,12,9,9,11,11,11,93
448692,3,7,3,2,10,13,18,18,19,23,116
178362,13,13,11,14,10,18,5,4,2,2,92
2136251,3,4,5,3,6,11,14,11,9,10,76
537865,5,7,12,11,16,18,18,21,7,10,125
211133,7,12,7,15,8,24,19,20,7,12,131
71879,13,22,38,39,32,28,13,17,13,12,227
143052,38,36,43,44,48,46,49,34,41,37,416
301260,10,10,7,15,20,13,12,13,13,13,126
334030,9,11,10,13,12,11,14,7,8,16,111
178383,10,20,24,37,46,47,73,69,105,158,589
735440,4,13,7,12,18,9,11,10,10,10,104
440529,8,9,16,25,11,11,14,11,2,5,112
1390803,8,15,19,14,15,9,9,6,12,11,118
379652,1,5,7,6,12,12,9,8,7,9,76
265629,25,26,26,36,36,25,34,16,15,9,248
243934,7,8,9,15,4,9,16,9,22,13,112
365605,6,9,5,6,19,16,14,22,19,5,121
243936,17,12,7,8,8,5,7,9,3,10,86
202977,4,16,8,21,11,28,21,13,11,20,153
153829,10,7,5,8,9,6,2,5,5,9,66
1177830,4,8,7,9,3,15,4,16,7,13,86
162023,2,13,12,10,12,23,13,19,12,16,132
36765,5,6,12,9,19,24,21,21,18,24,159
2783472,2,6,3,5,7,8,6,10,14,17,78
407934,2,6,6,5,4,4,16,14,10,9,76
162039,11,27,29,37,43,22,24,20,12,17,242
1374459,22,7,15,11,5,8,10,7,2,3,90
1333503,5,8,7,15,15,16,9,10,14,10,109
107563,1,2,3,7,8,7,9,10,12,11,70
194822,2,5,9,16,11,16,25,24,14,15,137
112904,3,5,7,4,13,3,11,15,17,11,89
153865,27,22,23,30,24,22,16,14,12,8,198
227596,8,19,29,29,20,36,24,23,16,16,220
1259794,14,13,26,24,25,12,4,5,5,4,132
2058627,14,11,17,11,8,10,15,8,6,4,104
162068,9,13,10,18,10,25,15,6,12,9,127
219417,10,10,9,14,10,22,23,11,10,13,132
293146,8,10,10,14,4,18,6,3,8,6,87
2659375,14,14,12,19,17,18,12,5,2,0,113
850209,14,10,10,12,11,10,4,8,5,7,91
1317154,3,3,2,5,12,8,12,11,14,13,83
842023,7,5,17,23,29,56,69,97,99,117,519
301352,11,10,10,8,8,12,14,8,9,11,101
825641,5,5,13,14,10,13,4,4,7,6,81
14637,12,14,15,22,17,25,31,19,25,14,194
268597,16,14,13,7,15,8,7,2,5,2,89
3397942,0,8,11,8,15,13,8,13,8,10,94
694584,67,67,42,56,58,43,48,27,35,27,470
345140,4,14,9,12,7,10,9,11,15,5,96
309563,11,25,22,46,24,46,46,45,47,23,335
514368,12,17,21,21,22,22,48,35,29,40,267
1664060,5,9,6,7,9,10,11,11,4,12,84
2014945,6,6,18,23,23,35,29,42,46,44,272
252232,6,14,12,17,12,9,11,9,8,12,110
231820,7,8,7,8,7,8,9,9,5,10,78
12155216,5,6,17,38,34,33,59,67,79,86,424
1251669,23,21,39,28,24,11,11,7,6,3,173
186723,7,10,19,22,27,28,28,22,25,19,207
1751396,13,14,18,15,15,13,9,10,10,10,127
1646310,7,10,12,12,22,12,8,13,0,4,100
1251687,44,51,55,56,34,41,34,29,23,26,393
332860,4,7,14,9,9,6,2,4,5,6,66
244077,7,14,19,9,13,19,9,9,6,4,109
1603957,14,13,23,20,23,28,37,29,38,25,250
96630,0,6,6,8,7,14,15,14,5,17,92
194936,3,5,8,17,11,15,14,14,18,16,121
375162,2,8,6,12,7,10,10,6,7,3,71
31102,3,0,4,12,11,20,11,12,11,16,100
1317248,3,6,10,14,12,11,9,11,8,6,90
1603970,10,10,8,7,9,1,2,10,7,15,79
301445,3,15,9,17,13,14,23,11,15,11,131
387023,13,21,37,33,29,17,23,12,11,7,203
268680,9,13,7,9,18,8,7,15,14,19,119
1177994,1,2,4,7,10,5,8,22,25,22,106
1177999,0,1,4,4,7,6,8,17,20,19,86
1399187,12,16,17,25,21,22,21,19,18,7,178
276886,29,31,40,30,40,26,19,23,11,11,260
55709,5,11,10,15,15,13,13,22,17,14,135
194974,16,19,12,12,10,10,4,5,2,1,91
1391007,13,15,16,16,10,16,19,12,14,20,151
2054560,6,5,13,6,16,16,9,11,11,12,105
203175,6,6,14,18,12,12,9,10,7,8,102
268712,4,12,14,15,11,11,10,11,19,12,119
801193,1,16,7,19,17,12,14,8,7,7,108
2038173,1,6,8,19,14,12,12,19,19,18,128
2152886,2,0,4,5,4,4,7,12,15,15,68
1407417,12,17,21,18,26,21,23,26,30,20,214
235962,7,11,18,17,22,13,9,6,12,13,128
96700,9,14,19,21,22,29,21,19,24,19,197
571839,13,8,11,10,10,12,8,4,11,8,95
2062787,9,6,4,18,8,10,14,13,8,5,95
80325,5,9,13,7,16,8,14,12,13,12,109
1604042,15,33,32,29,38,26,16,24,22,18,253
195025,19,20,22,25,28,16,16,26,20,21,213
334290,6,16,21,21,14,7,15,12,4,2,118
76195,16,12,17,21,18,18,16,16,10,10,154
186842,23,31,34,42,39,19,15,21,11,7,242
801247,2,4,5,6,11,13,11,14,11,12,89
246543,18,12,11,11,21,12,2,7,4,2,100
1604065,17,20,27,7,6,5,8,4,2,2,98
252390,17,23,30,27,28,21,20,17,16,7,206
571885,3,8,8,8,7,7,9,8,15,21,94
244208,4,2,8,4,11,10,15,13,13,16,96
1604082,3,6,16,14,5,5,9,5,13,4,80
55798,0,2,3,11,11,15,18,11,20,16,107
244217,2,4,9,12,23,23,22,15,17,25,152
1284604,10,22,18,25,14,17,10,14,11,7,148
645634,8,10,13,22,13,22,11,14,7,9,129
2038276,10,4,11,13,12,20,12,4,3,5,94
252421,8,9,8,18,13,12,7,4,3,4,86
170508,5,12,26,29,35,32,33,37,64,44,317
88590,10,13,19,11,26,25,23,17,8,25,177
293392,12,20,21,26,27,19,28,25,23,11,212
227857,11,24,30,32,34,38,36,44,42,37,328
236051,13,23,23,36,25,40,35,30,25,32,282
211480,1,8,13,8,8,11,12,13,8,11,93
72218,2,7,7,11,11,12,9,12,18,29,118
10402331,33,52,50,46,47,66,53,49,61,46,503
2049114,5,11,16,10,2,8,4,6,10,4,76
1260064,26,42,34,40,38,52,50,48,31,30,391
449057,7,5,13,15,19,9,9,10,7,5,99
72226,3,9,1,12,8,5,10,18,13,17,96
256911,14,14,17,15,18,20,19,8,14,22,161
252459,5,8,12,9,8,16,14,10,13,17,112
121396,8,16,12,17,16,17,12,10,16,18,142
798473,11,12,16,14,12,10,6,5,8,13,107
2083253,1,6,5,9,10,7,8,11,6,7,70
265641,12,6,5,16,15,17,17,12,6,8,114
64070,7,21,12,13,13,13,17,11,16,20,143
219720,18,13,14,8,6,11,7,1,5,4,87
227917,12,15,25,33,19,18,28,38,23,35,246
3603022,1,3,7,4,14,21,24,35,45,42,196
285264,10,32,16,27,28,19,23,15,12,11,193
186961,6,10,9,7,16,11,8,10,6,12,95
227922,13,28,23,20,10,16,17,16,4,9,156
156771,23,27,32,52,55,44,51,39,46,39,408
490074,8,6,8,12,14,15,17,10,12,8,110
3383055,0,0,0,0,1,4,7,17,16,20,65
170596,4,14,20,18,27,21,22,23,31,17,197
170599,19,13,13,5,8,3,4,4,15,5,89
473711,5,12,11,10,8,11,9,5,2,5,78
842352,0,0,7,13,10,11,19,14,19,9,102
522865,10,11,8,13,2,5,7,7,1,6,70
449139,9,10,11,9,14,9,8,3,7,6,86
39254645,22,11,8,21,15,23,15,9,11,14,149
1448567,8,18,21,26,29,26,25,29,25,8,215
1309308,18,52,63,68,46,51,46,56,54,33,487
154237,13,7,12,10,6,6,4,2,9,5,74
383614,68,93,66,38,33,37,37,21,14,11,418
219775,22,14,19,19,10,16,9,10,8,6,133
113280,1,7,14,13,13,10,10,10,4,7,89
301702,6,12,16,10,11,9,11,12,6,11,104
2005641,19,37,47,44,68,109,76,98,91,98,687
449162,5,6,10,11,6,5,12,6,7,7,75
39254670,15,28,17,33,29,26,33,31,21,24,257
154256,5,7,10,15,16,16,8,23,18,12,130
105110,12,19,26,34,42,25,18,19,11,10,216
154269,9,11,12,15,8,11,10,8,10,1,95
31396,21,3,9,2,7,4,5,5,7,6,69
187050,3,6,5,6,7,10,5,8,9,9,68
1342124,4,8,7,6,6,4,12,8,12,8,75
244400,0,4,9,2,13,9,13,16,16,29,111
441012,7,7,15,8,8,9,9,7,7,6,83
1637047,9,9,14,18,15,24,21,22,27,18,177
826041,3,4,11,6,5,10,7,8,6,7,67
1915578,6,14,11,20,15,20,27,16,32,27,188
129724,8,8,14,17,14,22,19,16,22,8,148
694976,35,72,74,74,65,48,40,23,21,20,472
809665,5,8,9,5,8,9,10,14,6,8,82
776898,0,2,6,9,6,6,7,4,10,9,59
162499,13,14,22,22,17,4,11,5,10,5,123
301770,6,14,15,16,22,24,26,12,10,18,163
2024567,5,5,10,9,8,14,15,16,15,9,106
1645260,10,13,11,18,15,26,26,18,21,17,175
473807,7,5,18,15,14,29,36,34,32,39,229
244438,1,2,7,5,5,5,11,12,6,14,68
39254743,7,14,22,9,14,11,10,6,14,2,109
301785,6,11,17,14,8,6,9,5,6,9,91
1260251,4,12,27,35,33,23,12,8,6,8,168
1638181,1,4,4,5,10,10,17,11,19,19,100
3136224,20,14,23,15,22,28,21,22,6,3,174
1333988,7,6,13,20,12,13,14,10,13,4,112
301797,5,8,11,14,13,21,18,18,27,26,161
1276647,0,2,5,6,20,13,15,21,7,10,99
39254760,0,1,12,7,8,13,32,28,25,24,150
2022121,7,5,7,7,6,10,10,9,9,14,84
1932012,6,2,3,8,5,6,8,7,6,11,62
113389,12,7,11,6,10,7,5,7,5,4,74
1325812,9,19,37,21,34,45,55,58,52,64,394
162549,1,4,11,14,11,16,21,17,16,7,118
473847,5,2,10,9,25,12,11,15,22,23,134
39254776,23,39,48,59,39,59,65,44,62,43,481
1383161,10,10,9,15,16,10,17,12,12,1,112
2620158,4,8,9,7,13,21,35,33,33,31,194
799872,3,3,5,7,13,9,7,4,8,12,71
604930,7,11,11,9,8,7,9,15,7,11,95
252676,10,12,11,13,8,15,19,17,10,21,136
506629,16,19,19,24,20,26,16,12,8,12,172
277259,2,5,8,9,7,12,10,7,8,8,76
219917,13,14,6,14,14,8,11,9,3,6,98
506643,7,10,7,9,5,17,9,10,4,3,81
228116,2,1,4,5,10,6,6,7,10,15,66
1380142,7,32,38,37,38,38,48,35,37,24,334
1325853,18,18,15,18,25,26,20,19,11,14,184
506654,2,4,17,10,12,9,12,12,13,12,103
98096,0,7,6,6,9,11,16,18,12,11,96
318246,8,16,28,54,66,92,155,198,217,235,1069
449323,10,4,9,7,11,9,9,9,8,7,83
269101,5,6,9,12,7,13,11,9,9,5,86
72494,1,2,4,4,8,6,5,9,10,12,61
326447,8,22,17,26,15,14,17,13,11,15,158
2071344,7,13,25,16,31,50,47,52,40,44,325
234279,0,3,6,6,10,14,10,5,13,9,76
285493,13,16,16,19,7,15,10,9,11,6,122
47928,3,8,9,12,12,8,7,9,1,6,75
293690,7,10,11,13,5,9,7,6,13,6,87
2071355,1,5,4,5,8,5,8,7,15,14,72
47936,16,18,13,8,8,12,4,3,0,1,83
15244100,5,19,17,23,32,25,36,38,26,36,257
15244101,3,9,9,12,18,24,29,24,21,19,168
15244102,12,20,18,25,29,25,21,29,30,30,239
605005,5,9,8,7,7,7,12,8,13,5,81
695121,18,35,71,144,190,170,156,130,136,118,1168
473941,9,9,12,7,16,15,13,17,13,12,123
670553,3,6,5,9,12,7,11,5,12,16,86
252763,9,17,18,19,20,22,7,8,9,12,141
1940318,3,4,5,11,11,14,11,24,18,18,119
203616,11,21,28,22,17,15,4,9,5,4,136
719714,18,17,11,14,12,11,13,12,8,8,124
719715,30,29,15,24,24,21,15,17,20,9,204
1317737,5,7,8,10,13,9,24,17,12,21,126
2055018,1,0,2,1,11,19,20,24,16,20,114
285550,7,17,28,19,20,23,20,18,18,8,178
441200,16,15,23,24,15,7,3,5,5,1,114
506739,23,36,45,51,78,163,170,167,274,234,1241
613236,1,6,6,5,12,15,9,10,7,6,77
293749,8,18,13,26,15,12,10,2,0,1,105
596854,1,9,12,9,16,17,16,17,17,22,136
1678199,4,18,19,25,24,18,30,27,39,27,231
1301377,4,5,4,6,7,8,7,4,10,14,69
473987,9,11,16,15,12,14,10,14,14,11,126
1375108,19,16,8,7,10,6,7,2,0,3,78
170885,17,19,22,29,24,29,24,15,24,17,220
285575,9,7,7,13,11,11,3,6,3,6,76
285576,8,13,12,18,15,9,7,6,3,2,93
523148,15,31,14,19,26,18,21,17,14,15,190
777101,8,5,7,8,8,10,5,12,6,10,79
285582,14,12,10,16,15,12,6,16,13,6,120
236435,3,7,8,10,16,15,8,5,6,5,83
1039257,7,5,11,14,12,9,5,8,1,0,72
367514,10,14,20,16,22,18,27,23,24,19,193
88993,14,16,12,16,22,19,18,25,16,17,175
2628515,0,2,3,4,7,10,12,11,17,20,86
1268653,24,29,16,21,7,12,11,9,5,5,139
1309614,8,21,27,20,14,18,29,20,22,16,195
302004,3,6,10,19,21,14,5,10,8,6,102
113589,2,3,5,4,7,4,5,16,12,17,75
179132,6,10,8,14,17,13,19,36,14,20,157
162750,12,15,17,14,19,21,13,12,18,16,157
1333750,31,22,49,64,71,84,86,92,80,66,645
801737,2,4,6,12,12,8,12,14,15,21,106
203723,11,17,15,14,15,4,8,10,8,3,105
728018,9,17,20,27,24,34,13,38,24,28,234
1268691,28,61,81,121,88,47,21,21,21,21,510
695257,35,45,57,68,58,86,73,64,53,55,594
2718686,4,1,4,5,16,4,27,17,19,9,106
506847,5,5,10,8,9,8,13,4,7,10,79
351202,32,34,41,45,57,47,63,83,66,69,537
302061,25,29,34,39,45,23,18,12,13,18,256
3131901,140,157,134,148,194,219,252,254,304,391,2193
539632,5,8,10,10,10,9,19,21,27,24,143
269299,7,7,8,6,10,11,7,7,6,7,76
1293302,9,11,22,23,51,41,31,51,31,37,307
842743,18,23,27,34,47,32,32,25,23,20,281
506873,5,6,9,8,14,9,15,8,7,4,85
842746,6,8,20,17,15,9,18,10,14,11,128
2382849,22,29,33,34,52,37,34,48,33,33,355
252930,1,7,14,10,19,25,20,20,20,22,158
146435,10,14,14,5,7,5,4,5,8,5,77
842758,7,9,24,49,49,55,52,41,43,19,348
3234826,4,3,7,8,19,15,10,8,10,9,93
154361,3,4,8,17,15,7,13,15,12,11,105
3398668,11,9,24,21,26,35,44,45,47,50,312
113681,6,12,15,9,13,16,12,11,10,10,114
490515,19,17,25,20,23,28,16,16,15,10,189
3021846,7,5,10,36,26,28,46,43,77,102,380
1276952,12,11,29,24,39,19,25,36,22,23,240
2563097,2,3,8,1,10,14,17,13,14,13,95
1326111,18,15,15,16,18,10,7,5,9,8,121
826400,8,8,13,18,11,10,19,16,13,12,128
252969,16,16,14,12,13,8,6,2,6,2,95
506927,2,3,5,15,6,18,11,19,17,14,110
531504,5,4,13,9,16,9,5,4,14,6,85
252980,9,6,12,7,14,15,13,15,16,9,116
695357,14,22,19,16,14,14,11,4,4,5,123
1399873,9,14,15,8,7,8,8,9,6,4,88
842822,6,3,11,13,19,9,19,8,11,11,110
203851,6,4,12,10,7,13,9,5,10,5,81
3734610,8,9,8,12,8,8,10,9,15,14,101
179285,4,7,9,12,9,11,15,12,13,5,97
76075,3,10,14,6,13,5,8,8,4,5,76
203869,12,4,8,9,11,14,13,16,22,30,139
80400,7,9,19,23,15,15,23,19,40,20,190
269410,36,79,97,98,123,95,94,90,84,64,860
277605,31,20,12,20,24,14,25,15,4,14,179
277607,6,22,22,20,19,16,10,13,12,6,146
359538,20,26,31,28,25,37,21,29,29,21,267
777345,10,14,46,55,47,40,52,46,51,43,404
2056043,6,15,21,11,17,4,7,9,6,2,98
449672,16,30,16,24,32,37,31,27,16,25,254
244876,7,14,10,9,10,20,12,13,4,4,103
638093,16,21,21,12,6,8,3,6,2,0,95
269460,1,5,16,18,29,25,25,23,26,26,194
220309,7,8,13,20,10,12,13,6,9,7,105
2055319,9,8,14,14,18,23,19,10,24,14,153
384153,5,4,3,11,12,10,7,12,7,13,84
695450,10,8,13,8,11,7,13,10,11,12,103
572575,7,13,11,12,11,10,9,5,4,2,84
1318048,40,25,30,49,55,57,80,76,81,90,583
449697,7,8,11,14,20,14,10,10,7,11,112
220322,24,34,44,42,32,19,24,22,17,14,272
1301668,5,10,11,17,25,26,19,29,27,43,212
449702,14,7,12,12,14,9,11,3,7,4,93
